Nc3 d5 e4 d4 Nce2 e5 Ng3 Be6 Nf3 f6 Be2 Nc6
c4 e5 d3 Nf6 Nf3 Nc6 a3 d5 cxd5 Nxd5 e3 a5
c4 e5 d3 Nf6 Nf3 Nc6 a3 g6 Nc3 Bg7 e3 d5
c4 e5 d3 g6 Nc3 Bg7 g3 Nc6 Bg2 d6 e3 h5
c4 e5 g3 Nc6 Bg2 Bc5 Nc3 d6 e3 Nge7 Nge2 O-O
c4 e5 g3 Nc6 Bg2 g6 Nc3 Bg7 d3 d6 Nf3 Nf6
c4 e5 g3 Nc6 Bg2 g6 Nc3 Bg7 e3 Nge7 Nge2 d6
c4 e5 g3 Nc6 Bg2 g6 Nc3 Bg7 e3 d6 Nge2 f5
c4 e5 g3 Nc6 Bg2 g6 Nc3 Bg7 e4 d6 Nge2 Be6
c4 e5 g3 Nc6 Nc3 Bc5 e3 d6 Bg2 a6 d3 Ba7
c4 e5 g3 Nc6 Nc3 g6 Bg2 Bg7 e3 d6 Nge2 Nge7
c4 e5 g3 Nf6 Bg2 Bc5 Nc3 c6 Nf3 e4 Nh4 d5
c4 e5 g3 Nf6 Bg2 Bc5 Nc3 c6 e3 O-O Nge2 d5
c4 e5 g3 Nf6 Bg2 Nc6 Nc3 Bb4 Nd5 Bc5 e3 d6
c4 e5 g3 Nf6 Bg2 Nc6 Nc3 Bc5 Na4 Be7 Nc3 O-O
c4 e5 g3 Nf6 Bg2 c6 Nf3 e4 Nd4 Qb6 Nb3 a5
c4 e5 g3 Nf6 Bg2 c6 Nf3 e4 Nd4 Qb6 Nc2 d5
c4 e5 g3 Nf6 Bg2 c6 Nf3 e4 Nd4 d5 cxd5 cxd5
c4 e5 g3 Nf6 Bg2 c6 Nf3 e4 Nd4 d5 d3 exd3
c4 e5 g3 Nf6 Bg2 c6 d4 Bb4+ Bd2 Bxd2+ Qxd2 e4
c4 e5 g3 Nf6 Bg2 c6 d4 e4 Bg5 d5 Bxf6 Qxf6
c4 e5 g3 Nf6 Bg2 c6 d4 exd4 Qxd4 d5 Nf3 Be6
c4 e5 g3 Nf6 Bg2 d5 cxd5 Nxd5 Nc3 Nb6 Nf3 Nc6
c4 e5 g3 Nf6 Bg2 d5 cxd5 Nxd5 Nc3 Nb6 d3 Be7
c4 e5 g3 Nf6 Bg2 d5 cxd5 Nxd5 Nc3 Nb6 d3 Nc6
c4 e5 g3 Nf6 Bg2 d5 cxd5 Nxd5 Nc3 Nb6 e3 Nc6
c4 e5 g3 Nf6 Bg2 d5 cxd5 Nxd5 Nf3 Nc6 O-O Be7
c4 e5 g3 Nf6 Bg2 d5 cxd5 Nxd5 Nf3 Nc6 O-O Nb6
c4 e5 g3 Nf6 Bg2 d6 Nc3 g6 Nf3 Bg7 d4 Nbd7
c4 e5 g3 Nf6 Bg2 h6 Nc3 Bb4 e4 Bxc3 bxc3 d6
c4 e5 g3 Nf6 Bg2 h6 Nc3 Bb4 e4 Nc6 Nge2 Bc5
c4 e5 g3 Nf6 Bg2 h6 Nf3 e4 Nd4 Nc6 Nc2 Bc5
c4 e5 g3 Nf6 Nc3 Bb4 Bg2 Nc6 Nf3 Bxc3 bxc3 O-O
c4 e5 g3 Nf6 Nc3 Bb4 e4 Bxc3 dxc3 d6 Qc2 O-O
c4 e5 g3 Nf6 Nc3 Bb4 e4 Bxc3 dxc3 d6 f3 a5
c4 e5 g3 Nf6 Nc3 c6 d3 Bb4 Bg2 d5 cxd5 cxd5
c4 e5 g3 c6 Nf3 e4 Nd4 d5 cxd5 Qxd5 Nc2 Nf6
c4 e5 g3 c6 Nf3 e4 Nd4 d5 d3 Bc5 Nb3 Bb4+
c4 e5 g3 c6 d4 e4 Nc3 Bb4 Qb3 a5 Bf4 d5
c4 e5 g3 c6 d4 e4 d5 Bb4+ Bd2 Qe7 Nc3 Nf6
c4 e5 g3 d6 Bg2 f5 d4 Be7 Nc3 Nf6 Nf3 e4
c4 e5 g3 d6 Bg2 g6 Nc3 Bg7 d3 f5 e4 Nf6
c4 e5 g3 f5 Bg2 Nf6 d4 exd4 Qxd4 Nc6 Qd1 Ne5
c4 e5 g3 f5 d4 exd4 Nf3 Bb4+ Nbd2 Nf6 Bg2 Nc6
c4 e6 Nc3 Bb4 Qb3 Ba5 Nf3 c5 d4 Nf6 dxc5 Na6
c4 e6 Nc3 Bb4 Qb3 a5 a3 Bxc3 Qxc3 Nf6 b3 O-O
c4 e6 Nc3 Bb4 Qb3 c5 Nb5 Nc6 Nd6+ Kf8 Nf3 Qe7
c4 e6 Nc3 Bb4 g3 Nf6 Bg2 O-O Nf3 d5 a3 Be7
c4 e6 Nc3 Nf6 Nf3 d5 d4 Bb4 cxd5 exd5 Qa4+ Nc6
c4 e6 Nc3 Nf6 e4 d5 cxd5 exd5 e5 Ne4 Nf3 Bf5
c4 e6 Nc3 b6 Nf3 Bb7 d4 Bb4 Qb3 a5 a3 a4
c4 e6 Nc3 c5 Nf3 Nf6 g3 b6 Bg2 Bb7 O-O Be7
c4 e6 Nc3 d5 d4 Bb4 Nf3 Nf6 cxd5 exd5 Bf4 O-O
c4 e6 Nc3 d5 d4 Bb4 a3 Bxc3+ bxc3 Nf6 e3 c6
c4 e6 Nc3 d5 d4 Be7 Bf4 Nf6 e3 O-O a3 Nbd7
c4 e6 Nc3 d5 d4 Be7 Nf3 Nf6 Bf4 O-O e3 Nbd7
c4 e6 Nc3 d5 d4 Be7 Nf3 Nf6 Bg5 h6 Bh4 O-O
c4 e6 Nc3 d5 d4 Be7 cxd5 exd5 Bf4 Nf6 e3 Bf5
c4 e6 Nc3 d5 d4 Be7 cxd5 exd5 Bf4 c6 Qc2 Nf6
c4 e6 Nc3 d5 d4 Be7 cxd5 exd5 Bf4 c6 e3 Bd6
c4 e6 Nc3 d5 d4 Be7 cxd5 exd5 Bf4 c6 e3 Bf5
c4 e6 Nc3 d5 d4 Nf6 Bg5 Be7 e3 h6 Bh4 O-O
c4 e6 Nc3 d5 d4 Nf6 Nf3 Be7 Bf4 O-O e3 Nbd7
c4 e6 Nc3 d5 d4 Nf6 Nf3 Nbd7 e3 Be7 b3 O-O
c4 e6 Nc3 d5 d4 Nf6 cxd5 Nxd5 e3 c5 Bd3 cxd4
c4 e6 Nc3 d5 d4 Nf6 cxd5 Nxd5 e4 Nxc3 bxc3 c5
c4 e6 Nc3 d5 d4 Nf6 cxd5 exd5 Bg5 Be7 e3 c6
c4 e6 Nc3 d5 d4 Nf6 cxd5 exd5 Bg5 c6 Qc2 Be7
c4 e6 Nc3 d5 d4 Nf6 cxd5 exd5 Bg5 c6 e3 Be7
c4 e6 Nc3 d5 d4 Nf6 cxd5 exd5 Bg5 c6 e3 h6
c4 e6 Nc3 d5 d4 c5 cxd5 exd5 Nf3 Nc6 dxc5 d4
c4 e6 Nc3 d5 d4 c5 e3 Nf6 Nf3 a6 cxd5 exd5
c4 e6 Nc3 d5 d4 c6 e3 Nf6 Nf3 Nbd7 Qc2 Bd6
c4 e6 Nc3 d5 d4 c6 e3 Nf6 b3 Nbd7 Bb2 Bd6
c4 e6 Nc3 d5 d4 c6 e4 Bb4 e5 c5 cxd5 exd5
c4 e6 Nc3 d5 e3 Nf6 Nf3 c6 b3 Nbd7 Bb2 Bd6
c4 e6 Nf3 Nf6 b3 a6 e3 d5 Bb2 Bd6 d4 b6
c4 e6 Nf3 Nf6 g3 b6 Bg2 Bb7 O-O Be7 b3 O-O
c4 e6 Nf3 Nf6 g3 d5 Bg2 Be7 O-O O-O d4 dxc4
c4 e6 Nf3 d5 d4 Be7 g3 Nf6 Bg2 O-O O-O dxc4
c4 e6 Nf3 d5 d4 c6 g3 dxc4 Bg2 b5 O-O Bb7
c4 e6 Nf3 d5 e3 Nf6 Nc3 Bd6 b3 O-O Bb2 c6
c4 e6 Nf3 d5 e3 Nf6 Nc3 Be7 b3 O-O Bb2 dxc4
c4 e6 Nf3 d5 e3 Nf6 Nc3 Be7 d4 O-O Bd3 dxc4
c4 e6 Nf3 d5 e3 Nf6 Nc3 c6 b3 Bd6 Bb2 O-O
c4 e6 Nf3 d5 e3 Nf6 b3 Be7 Bb2 O-O Nc3 c5
c4 e6 Nf3 d5 e3 Nf6 b3 Be7 Bb2 O-O Nc3 dxc4
c4 e6 Nf3 d5 e3 Nf6 b3 b6 Bb2 Bb7 Nc3 Nbd7
c4 e6 Nf3 d5 g3 Nf6 Bg2 dxc4 Qa4+ c6 Qxc4 b5
c4 e6 Nf3 d5 g3 Nf6 d4 Be7 Bg2 O-O O-O c6
c4 e6 Nf3 d5 g3 dxc4 Bg2 Nd7 Qa4 a6 Qxc4 b5
c4 e6 Nf3 d5 g3 dxc4 Qa4+ Nd7 Qxc4 a6 d3 c5
c4 e6 d4 Nf6 Nc3 Bb4 Bg5 h6 Bh4 c5 e3 Qa5
c4 e6 d4 Nf6 Nc3 Bb4 e3 O-O Bd3 d5 cxd5 exd5
c4 e6 d4 Nf6 Nf3 d5 g3 dxc4 Bg2 a6 O-O Nc6
c4 e6 d4 d5 Nc3 c6 e4 dxe4 Nxe4 Bb4+ Bd2 Qxd4
c4 e6 g3 Nf6 Bg2 d5 Nf3 Be7 O-O O-O d4 dxc4
c4 e6 g3 d5 Bg2 Nf6 Nf3 Be7 O-O O-O b3 c5
c4 e6 g3 d5 Bg2 Nf6 Nf3 Be7 O-O O-O d4 dxc4
c4 e6 g3 d5 Bg2 Nf6 Nf3 d4 O-O c5 d3 Nc6
c4 e6 g3 d5 Bg2 Nf6 Nf3 d4 O-O c5 e3 Nc6
c4 e6 g3 d5 Bg2 Nf6 Nf3 dxc4 Qa4+ Bd7 Qxc4 c5
c4 e6 g3 d5 Bg2 Nf6 Nf3 dxc4 Qa4+ Nbd7 Qxc4 a6
c4 e6 g3 d5 Bg2 Nf6 Nf3 dxc4 Qa4+ Nbd7 Qxc4 c5
c4 e6 g3 d5 Bg2 Nf6 d4 Bb4+ Bd2 Bd6 Nc3 O-O
c4 e6 g3 d5 Bg2 c6 Qc2 Nf6 Nf3 dxc4 Qxc4 b5
c4 e6 g3 d5 Bg2 dxc4 Qa4+ Nd7 Nf3 a6 Qxc4 b5
c4 e6 g3 d5 Bg2 dxc4 Qa4+ Nd7 Qxc4 c5 Nc3 Ngf6
c4 e6 g3 f5 Bg2 Nf6 Nc3 Be7 Nf3 O-O O-O d6
c4 f5 Nc3 Nf6 g3 g6 Bg2 Bg7 d3 O-O e4 fxe4
c4 f5 Nf3 Nf6 g3 e6 Bg2 d5 O-O Bd6 Nc3 O-O
c4 f5 d4 Nf6 Nf3 e6 g3 Be7 Bg2 O-O O-O d6
c4 f5 d4 Nf6 g3 g6 Bg2 d6 Nf3 Bg7 O-O O-O
c4 f5 g3 Nf6 Bg2 d6 Nc3 g6 d3 Bg7 e3 O-O
c4 g6 Nc3 Bg7 g3 c5 Bg2 Nc6 e3 e5 Nge2 Nge7
c4 g6 Nc3 c5 d4 cxd4 Qxd4 Nf6 Bf4 Nc6 Qd2 d6
c4 g6 Nc3 c5 g3 Bg7 Bg2 Nc6 a3 d6 Rb1 a5
c4 g6 Nc3 c5 g3 Bg7 Bg2 Nc6 a3 e6 Rb1 Nge7
c4 g6 Nc3 c5 g3 Bg7 Bg2 Nc6 b3 e5 Bb2 Nge7
c4 g6 Nf3 Bg7 d4 Nf6 Nc3 O-O e4 d6 Be2 e5
c4 g6 d4 Bg7 Nf3 c5 d5 d6 e4 e6 Bd3 exd5
c4 g6 d4 Bg7 e4 d6 Nc3 e5 d5 h5 Be2 Bh6
c4 g6 d4 Nf6 Nc3 Bg7 e4 O-O Nf3 d6 h3 e5
c4 g6 d4 Nf6 Nc3 Bg7 e4 d6 Be2 O-O Bg5 c5
c4 g6 d4 Nf6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5
c4 g6 d4 Nf6 Nc3 Bg7 e4 d6 Nf3 O-O h3 e5
c4 g6 d4 Nf6 Nf3 Bg7 g3 c6 Bg2 d5 Qa4 O-O
c4 g6 d4 Nf6 g3 c6 Bg2 d5 Nf3 Bg7 b3 O-O
c4 g6 e4 e5 Nc3 Bg7 g3 d6 Nge2 c5 d3 Nc6
c4 g6 e4 e5 Nf3 Bg7 d4 exd4 Nxd4 Nc6 Be3 Nge7
c4 g6 e4 e5 d4 Nf6 Nf3 Bb4+ Nc3 exd4 a3 Bxc3+
c4 g6 e4 e5 d4 Nf6 Nf3 exd4 e5 Ne4 Qxd4 Bb4+
c4 g6 e4 e5 d4 Nf6 dxe5 Nxe4 Bd3 Bb4+ Kf1 Nc5
c4 g6 g3 Bg7 Bg2 Nc6 Nc3 d6 Rb1 e5 b4 a6
c4 g6 g3 Bg7 Bg2 Nf6 Nf3 c6 O-O d5 b3 Ne4
c4 g6 g3 Bg7 Bg2 c5 Nc3 Nc6 Nf3 Nh6 h4 d6
c4 g6 g3 Bg7 Bg2 c5 Nc3 Nc6 Nf3 e6 d4 cxd4
c4 g6 g3 Bg7 Bg2 c5 Nc3 Nc6 Nf3 e6 h4 d5
c4 g6 g3 Bg7 Bg2 c5 Nc3 Nc6 a3 e6 b4 d6
c4 g6 g3 Bg7 Bg2 c5 Nc3 d6 a3 Nc6 Rb1 e6
c4 g6 g3 Bg7 Bg2 d6 Nc3 e5 d3 Nc6 e4 Nge7
c4 g6 g3 Bg7 Bg2 f5 Nc3 Nf6 d4 O-O Nf3 d6
c4 g6 g3 c5 Bg2 Bg7 Nc3 Nc6 Nf3 d6 O-O e5
c4 g6 g3 c6 Nf3 d5 Bg2 Bg7 d4 Nf6 O-O O-O
d4 Nc6 Nf3 d5 c4 Bg4 Nc3 e6 e3 Nf6 Qb3 Bxf3
d4 Nc6 Nf3 d5 g3 Bf5 Bg2 e6 O-O Bd6 c4 Nf6
d4 Nf6 Bf4 b6 c4 Bb7 Nc3 e6 a3 d5 e3 Bd6
d4 Nf6 Bf4 c5 d5 b5 f3 e6 e4 c4 a4 exd5
d4 Nf6 Bf4 c5 d5 d6 Nc3 a6 a4 e5 dxe6 Bxe6
d4 Nf6 Bf4 c5 dxc5 Na6 Qd4 Qa5+ Nc3 Nxc5 Bd2 Ne6
d4 Nf6 Bf4 c5 e3 d5 c3 Nc6 Nd2 e6 Ngf3 Bd6
d4 Nf6 Bf4 d5 Nf3 c5 e3 Nc6 c3 Qb6 Qb3 c4
d4 Nf6 Bf4 d5 e3 c5 c3 Nc6 Nd2 Qb6 Qb3 Nh5
d4 Nf6 Bf4 d5 e3 c5 dxc5 Nc6 Bb5 Qa5+ Nc3 a6
d4 Nf6 Bf4 d5 e3 e6 Nd2 c5 c3 Bd6 Bg3 O-O
d4 Nf6 Bf4 d5 e3 e6 Nf3 Bd6 Nbd2 c5 Bb5+ Nc6
d4 Nf6 Bf4 d5 e3 e6 Nf3 c5 Nbd2 Nc6 c3 cxd4
d4 Nf6 Bf4 d5 e3 e6 Nf3 c5 c3 Nc6 Nbd2 Bd6
d4 Nf6 Bf4 d5 e3 e6 Nf3 c5 c3 Nc6 Nbd2 cxd4
d4 Nf6 Bf4 d5 e3 e6 c3 c5 Nd2 Nc6 Bd3 Bd6
d4 Nf6 Bf4 e6 e3 b6 Nd2 Bb7 Ngf3 Be7 Bd3 c5
d4 Nf6 Bf4 e6 e3 d5 Nf3 Bd6 Be2 O-O O-O b6
d4 Nf6 Bf4 g6 Nc3 Bg7 e4 d6 Qd2 O-O O-O-O Nc6
d4 Nf6 Bf4 g6 Nc3 Bg7 e4 d6 Qd2 O-O O-O-O c6
d4 Nf6 Bf4 g6 Nc3 d5 Qd2 h5 O-O-O c6 f3 b5
d4 Nf6 Bf4 g6 Nf3 Bg7 e3 O-O Be2 d6 h3 c5
d4 Nf6 Bg5 Ne4 Bf4 c5 f3 Qa5+ c3 Nf6 Nd2 cxd4
d4 Nf6 Bg5 Ne4 Bf4 c5 f3 Qa5+ c3 Nf6 d5 e6
d4 Nf6 Bg5 Ne4 Bf4 d5 e3 Bf5 g4 e5 Bxe5 Qh4
d4 Nf6 Bg5 Ne4 Bh4 c5 f3 g5 fxe4 gxh4 e3 Qb6
d4 Nf6 Bg5 c5 Bxf6 gxf6 d5 Qb6 Qc1 f5 c4 Bg7
d4 Nf6 Bg5 c5 Bxf6 gxf6 d5 Qb6 Qc1 f5 g3 Bg7
d4 Nf6 Bg5 c5 Nc3 cxd4 Qxd4 Nc6 Qh4 e6 O-O-O Be7
d4 Nf6 Bg5 d5 Bxf6 exf6 e3 Be6 Nd2 c6 Ngf3 b5
d4 Nf6 Bg5 d5 Bxf6 exf6 e3 Be6 g3 c6 Bg2 Nd7
d4 Nf6 Bg5 d5 Nd2 Nbd7 Ngf3 e6 e3 c5 c3 Qb6
d4 Nf6 Bg5 d5 Nd2 c5 dxc5 Qa5 c3 Qxc5 Ngf3 Nc6
d4 Nf6 Bg5 d5 Nd2 c5 dxc5 e6 e4 h6 Bh4 dxe4
d4 Nf6 Bg5 d5 Nd2 c6 e3 Qb6 Bd3 Bg4 Ne2 Nbd7
d4 Nf6 Bg5 d5 e3 Nbd7 Nf3 h6 Bf4 g5 Bg3 Ne4
d4 Nf6 Bg5 d5 e3 Nbd7 c4 e6 Nc3 Bb4 Qb3 c5
d4 Nf6 Bg5 d5 e3 c5 Bxf6 gxf6 Bb5+ Bd7 Bxd7+ Qxd7
d4 Nf6 Bg5 d5 e3 c5 Bxf6 gxf6 dxc5 Nc6 Bb5 e6
d4 Nf6 Bg5 d5 e3 c5 Bxf6 gxf6 dxc5 Nc6 c3 e6
d4 Nf6 Bg5 d5 e3 c5 Bxf6 gxf6 dxc5 e6 Nf3 Bxc5
d4 Nf6 Bg5 d5 e3 c5 Bxf6 gxf6 dxc5 e6 Nf3 Nd7
d4 Nf6 Bg5 e6 Nd2 h6 Bh4 c5 e4 d5 e5 g5
d4 Nf6 Bg5 e6 Nd2 h6 Bh4 d5 e3 c5 c3 Nc6
d4 Nf6 Bg5 e6 Nf3 h6 Bxf6 Qxf6 e4 d6 Nc3 c6
d4 Nf6 Bg5 e6 e4 c5 d5 d6 Nc3 Be7 Bb5+ Bd7
d4 Nf6 Bg5 e6 e4 h6 Bxf6 Qxf6 Nc3 Bb4 Qd3 Nc6
d4 Nf6 Bg5 e6 e4 h6 Bxf6 Qxf6 c3 d6 Bd3 e5
d4 Nf6 Nc3 d5 Bf4 Bf5 f3 e6 Qd2 Be7 O-O-O Nc6
d4 Nf6 Nc3 d5 Bf4 Bf5 f3 e6 g4 Bg6 h4 h5
d4 Nf6 Nc3 d5 Bf4 e6 Nb5 Na6 a3 c6 Nc3 Be7
d4 Nf6 Nc3 d5 Bf4 e6 e3 Bb4 Ne2 O-O a3 Bd6
d4 Nf6 Nc3 d5 Bg5 Nbd7 Qd3 h6 Bh4 e6 e4 dxe4
d4 Nf6 Nc3 d5 Bg5 h6 Bxf6 exf6 e3 c6 Bd3 Na6
d4 Nf6 Nc3 d5 e4 dxe4 Bc4 Bg4 Nge2 e6 h3 Bh5
d4 Nf6 Nf3 b6 Bf4 Bb7 e3 Nh5 Bg5 h6 Bh4 g5
d4 Nf6 Nf3 b6 g3 Bb7 c4 g6 Bg2 Bg7 O-O O-O
d4 Nf6 Nf3 c5 d5 d6 Nc3 g6 e4 Bg7 Be2 O-O
d4 Nf6 Nf3 c5 d5 g6 Nc3 Bg7 e4 d6 Bb5+ Nfd7
d4 Nf6 Nf3 d5 Bf4 c5 e3 Nc6 Nbd2 e6 c3 cxd4
d4 Nf6 Nf3 d5 Bf4 c5 e3 Nc6 c3 e6 Nbd2 Be7
d4 Nf6 Nf3 d5 Bf4 e6 e3 c5 c3 Nc6 Nbd2 Bd6
d4 Nf6 Nf3 d5 c4 dxc4 e3 a6 Bxc4 e6 O-O c5
d4 Nf6 Nf3 d5 c4 e6 Bg5 Bb4+ Nbd2 dxc4 e3 b5
d4 Nf6 Nf3 d5 c4 e6 Bg5 Bb4+ Nc3 h6 Bxf6 Qxf6
d4 Nf6 Nf3 d5 c4 e6 Bg5 a6 e3 Be7 Nc3 O-O
d4 Nf6 Nf3 d5 c4 e6 Nc3 Bb4 Bg5 dxc4 e4 b5
d4 Nf6 Nf3 d5 c4 e6 Nc3 Bb4 Bg5 h6 Bxf6 Qxf6
d4 Nf6 Nf3 d5 c4 e6 Nc3 Bb4 cxd5 exd5 Bg5 O-O
d4 Nf6 Nf3 d5 c4 e6 Nc3 Be7 Bf4 O-O e3 Nbd7
d4 Nf6 Nf3 d5 c4 e6 Nc3 Be7 Bf4 O-O e3 c5
d4 Nf6 Nf3 d5 c4 e6 Nc3 Be7 Bg5 O-O e3 h6
d4 Nf6 Nf3 d5 c4 e6 Nc3 Be7 g3 O-O Bg2 dxc4
d4 Nf6 Nf3 d5 c4 e6 Nc3 Be7 g3 dxc4 Bg2 O-O
d4 Nf6 Nf3 d5 c4 e6 Nc3 a6 e3 dxc4 Bxc4 b5
d4 Nf6 Nf3 d5 c4 e6 Nc3 c5 cxd5 Nxd5 e4 Nxc3
d4 Nf6 Nf3 d5 c4 e6 Nc3 c5 e3 Nc6 cxd5 exd5
d4 Nf6 Nf3 d5 c4 e6 Nc3 c6 e3 Nbd7 Bd3 dxc4
d4 Nf6 Nf3 d5 c4 e6 Nc3 dxc4 e4 Bb4 Bg5 c5
d4 Nf6 Nf3 d5 c4 e6 Nc3 dxc4 e4 Bb4 Bxc4 Nxe4
d4 Nf6 Nf3 d5 c4 e6 e3 c5 cxd5 exd5 Bb5+ Nc6
d4 Nf6 Nf3 d5 c4 e6 g3 Bb4+ Bd2 Be7 Bg2 O-O
d4 Nf6 Nf3 d5 c4 e6 g3 Be7 Bg2 O-O O-O dxc4
d4 Nf6 Nf3 d5 c4 e6 g3 dxc4 Bg2 c6 Ne5 Bb4+
d4 Nf6 Nf3 d5 e3 c5 Nbd2 cxd4 exd4 Bf5 Ne5 Nbd7
d4 Nf6 Nf3 d5 e3 c5 Nbd2 cxd4 exd4 Nc6 Bb5 g6
d4 Nf6 Nf3 d5 e3 e6 Bd3 b6 O-O Bb7 Nbd2 Bd6
d4 Nf6 Nf3 d5 e3 e6 Bd3 c5 c3 b6 O-O Bb7
d4 Nf6 Nf3 d6 Nc3 g6 Bf4 Nh5 Bg5 h6 Bh4 g5
d4 Nf6 Nf3 d6 c4 Nbd7 Nc3 e5 e4 Be7 Be2 O-O
d4 Nf6 Nf3 d6 g3 Nbd7 Bg2 e5 c4 c6 Nc3 e4
d4 Nf6 Nf3 d6 g3 g6 Bg2 Bg7 O-O O-O Re1 Nbd7
d4 Nf6 Nf3 e6 Bf4 Nh5 Bd2 d5 c4 Nd7 Nc3 Nhf6
d4 Nf6 Nf3 e6 Bf4 b6 e3 Bb7 h3 Be7 Bd3 O-O
d4 Nf6 Nf3 e6 Bf4 b6 h3 Bb7 e3 c5 Bd3 Be7
d4 Nf6 Nf3 e6 Bf4 c5 c3 Nc6 e3 d5 h3 Bd6
d4 Nf6 Nf3 e6 Bf4 c5 c3 b6 Nbd2 Bb7 Nc4 Ne4
d4 Nf6 Nf3 e6 Bf4 c5 c3 b6 e3 Bb7 Nbd2 Be7
d4 Nf6 Nf3 e6 Bf4 c5 e3 b6 Nc3 cxd4 Nb5 d6
d4 Nf6 Nf3 e6 Bf4 c5 e3 b6 h3 Bb7 c3 Nc6
d4 Nf6 Nf3 e6 Bf4 c5 e3 cxd4 exd4 Be7 Nbd2 b6
d4 Nf6 Nf3 e6 Bf4 c5 e3 cxd4 exd4 b6 Nbd2 Be7
d4 Nf6 Nf3 e6 Bf4 d5 e3 Bd6 Bg3 O-O c4 c5
d4 Nf6 Nf3 e6 Bf4 d5 e3 c5 c3 Nc6 Nbd2 Bd6
d4 Nf6 Nf3 e6 Bg5 c5 e3 Be7 c3 b6 a4 a6
d4 Nf6 Nf3 e6 Bg5 c5 e3 Qb6 Nbd2 Qxb2 Bd3 Nc6
d4 Nf6 Nf3 e6 Bg5 c5 e3 b6 c3 Bb7 Bd3 cxd4
d4 Nf6 Nf3 e6 Bg5 d5 c3 h6 Bh4 Be7 Nbd2 b6
d4 Nf6 Nf3 e6 Bg5 h6 Bh4 c5 c3 cxd4 cxd4 Qa5+
d4 Nf6 Nf3 e6 c4 Bb4+ Bd2 Qe7 g3 Nc6 Bg2 Bxd2+
d4 Nf6 Nf3 e6 c4 b6 Nc3 Bb4 Qc2 Bb7 a3 Be4
d4 Nf6 Nf3 e6 c4 b6 Nc3 Bb7 a3 d5 Bg5 Be7
d4 Nf6 Nf3 e6 c4 b6 Nc3 Bb7 e3 Be7 b3 O-O
d4 Nf6 Nf3 e6 c4 b6 a3 Ba6 e3 Be7 Nbd2 Bb7
d4 Nf6 Nf3 e6 c4 b6 a3 Bb7 Nc3 Ne4 Nxe4 Bxe4
d4 Nf6 Nf3 e6 c4 b6 e3 Bb7 Bd3 d5 O-O Bd6
d4 Nf6 Nf3 e6 c4 b6 e3 Bb7 Nc3 d5 cxd5 exd5
d4 Nf6 Nf3 e6 c4 b6 g3 Ba6 Nbd2 d5 cxd5 exd5
d4 Nf6 Nf3 e6 c4 b6 g3 Ba6 Qa4 Bb7 Bg2 Be7
d4 Nf6 Nf3 e6 c4 b6 g3 Ba6 Qa4 Bb7 Bg2 c5
d4 Nf6 Nf3 e6 c4 b6 g3 Ba6 b3 Bb4+ Bd2 Be7
d4 Nf6 Nf3 e6 c4 b6 g3 Ba6 b3 d5 Bg2 dxc4
d4 Nf6 Nf3 e6 c4 b6 g3 Bb4+ Bd2 Bxd2+ Qxd2 Ba6
d4 Nf6 Nf3 e6 c4 b6 g3 Bb4+ Bd2 a5 Bg2 Bb7
d4 Nf6 Nf3 e6 c4 c5 Nc3 cxd4 Nxd4 Bb4 g3 O-O
d4 Nf6 Nf3 e6 c4 c5 d5 d6 Nc3 exd5 cxd5 g6
d4 Nf6 Nf3 e6 c4 d5 Bg5 Be7 Nc3 h6 Bh4 Nbd7
d4 Nf6 Nf3 e6 c4 d5 Nc3 Bb4 e3 O-O Bd2 Nbd7
d4 Nf6 Nf3 e6 c4 d5 Nc3 dxc4 e4 Bb4 Bg5 b5
d4 Nf6 Nf3 e6 c4 d5 g3 Be7 Bg2 O-O O-O dxc4
d4 Nf6 Nf3 e6 c4 d5 g3 Be7 Bg2 O-O Qc2 c5
d4 Nf6 Nf3 e6 e3 b6 Bd3 Bb7 O-O Be7 c4 O-O
d4 Nf6 Nf3 e6 e3 b6 Bd3 Bb7 O-O c5 c4 Be7
d4 Nf6 Nf3 e6 e3 c5 Bd3 b6 O-O Bb7 c4 Be7
d4 Nf6 Nf3 e6 e3 c5 Bd3 d5 b3 cxd4 exd4 Bb4+
d4 Nf6 Nf3 e6 e3 c5 Bd3 d5 c3 Nc6 Nbd2 Bd6
d4 Nf6 Nf3 e6 e3 d5 Bd3 c5 b3 Nc6 O-O Bd6
d4 Nf6 Nf3 e6 e3 g6 Bd3 c5 O-O Bg7 Nbd2 O-O
d4 Nf6 Nf3 e6 e3 g6 Be2 Bg7 b3 O-O Bb2 d6
d4 Nf6 Nf3 e6 g3 b5 Bg5 Bb7 Nbd2 c5 c3 Nc6
d4 Nf6 Nf3 e6 g3 b5 Bg5 Bb7 e3 h6 Bxf6 Qxf6
d4 Nf6 Nf3 e6 g3 b5 Bg5 d5 Nbd2 Be7 Bxf6 gxf6
d4 Nf6 Nf3 e6 g3 c5 Bg2 cxd4 O-O d5 Bf4 Nc6
d4 Nf6 Nf3 e6 g3 d5 Bg2 Be7 c4 O-O O-O dxc4
d4 Nf6 Nf3 e6 g3 d5 Bg2 b5 Nbd2 Bb7 Nb3 a5
d4 Nf6 Nf3 e6 g3 d5 Bg2 b5 O-O c5 c3 Nbd7
d4 Nf6 Nf3 e6 g3 d5 Bg2 b5 c3 a5 O-O Nbd7
